data_object,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density
house_TotalBsmtSF,501.0,0.261475,0.7438750000000001,0.0,3035.5,1042.4419,1001.625,424.88787500000007,0.497,1.7834124999999998,226.375,461.34375,0.0036999999999999,0.782575,0.0053125,0.7266625,0.0066125,0.8215625,5.434975,0.000325
house_TotalBsmtSF,501.0,0.1931,0.723275,0.0,3035.5,1054.356575,999.625,431.787125,0.5344625,1.5478875,231.875,476.78125,0.0037749999999999,0.7879,0.00295,0.7235125,0.0040875,0.8173750000000001,5.4963125,0.0003124999999999
house_TotalBsmtSF,501.0,0.1581874999999999,0.7198625000000001,0.0,3206.0,1052.9626375,997.125,424.92455,0.5644625,1.81045,229.1875,476.9375,0.0028875,0.7895875,0.0069625,0.7256374999999999,0.0088375,0.8200375000000001,5.5278375,0.0003
house_TotalBsmtSF,501.0,0.1078,0.71115,0.0,3206.0,1051.1386,998.125,433.6232625,0.5457125,1.7714375,229.125,479.90625,0.0040875,0.789025,0.0040125,0.7257625,0.005375,0.8201,5.556175000000001,0.0003
house_TotalBsmtSF,501.0,0.0531499999999999,0.7039374999999999,0.0,3206.0,1056.9928875,1002.25,427.76565,0.538225,1.6988500000000002,230.875,480.75,0.002825,0.7954749999999999,0.007125,0.7314125,0.009925,0.8260000000000001,5.605675000000001,0.0003
house_1stFlrSF,501.0,0.492025,0.8404625,404.375,2508.75,1154.8271125,1074.8125,371.690375,0.8494625,0.5999375,220.1875,493.03125,0.0,0.0,0.0,0.0,0.0,0.0,5.288275,0.00035
house_1stFlrSF,501.0,0.4568374999999999,0.829475,455.25,2475.5,1159.445375,1084.4375,369.060825,0.8586250000000001,0.65615,218.625,476.1875,0.0,0.0,0.0,0.0,0.0,0.0,5.336712500000001,0.0003375
house_1stFlrSF,501.0,0.39695,0.82315,455.25,2516.625,1161.4763625,1091.3125,372.5346375,0.8883625,0.7414375,230.6875,497.46875,0.0,0.0,0.0,0.0,0.0,0.0,5.427600000000001,0.0002874999999999
house_1stFlrSF,501.0,0.3505375,0.8139624999999999,450.625,2518.875,1159.6567125,1078.8125,374.6638249999999,0.9571250000000002,0.870925,219.625,489.34375,0.0094125,0.79335,0.007075,0.730225,0.008725,0.8245125,5.482800000000001,0.0002625
house_1stFlrSF,501.0,0.2921625,0.7936249999999999,399.75,2517.5,1159.0040749999998,1077.5625,375.7313625000001,0.912525,0.7716375000000001,223.0,498.96875,0.0078625,0.800325,0.0063875,0.729925,0.008025,0.8243499999999999,5.5375250000000005,0.000275
house_1stFlrSF,501.0,0.251,0.77715,399.75,2520.625,1158.9902875,1083.0,372.3787625000001,0.8973249999999999,0.7517625000000001,222.375,488.3125,0.0076625,0.7969999999999999,0.0056625,0.734875,0.007125,0.8268500000000001,5.564075,0.000275
house_1stFlrSF,501.0,0.19185,0.7746,441.375,2522.875,1161.7867374999998,1086.4375,374.172525,0.9169375,0.7984375,223.9375,491.84375,0.008625,0.7871375,0.0050499999999999,0.7275125000000001,0.0064124999999999,0.819925,5.6354875,0.000225
house_1stFlrSF,501.0,0.1447,0.7696125000000001,385.875,2522.875,1158.9748625000002,1085.8125,369.982175,0.8837000000000002,0.7716875,222.8125,487.46875,0.0033625,0.8035875000000001,0.0081875,0.7351249999999999,0.010575,0.8315750000000002,5.684825,0.0002
house_1stFlrSF,501.0,0.1013,0.751575,385.875,2521.75,1157.9040875,1084.25,368.2517875,0.8899374999999999,0.7563375000000001,221.625,477.28125,0.0060625,0.7921375,0.0048874999999999,0.7262,0.0062625,0.8218625,5.699299999999999,0.0002
house_1stFlrSF,501.0,0.04765,0.7422125,385.875,2524.0,1159.9631125,1082.3125,372.6302875,0.91825,0.829775,220.375,486.375,0.0027125,0.7919124999999999,0.0063125,0.7267000000000001,0.0082375,0.8213375,5.739624999999999,0.0002
house_OverallCond,501.0,0.5029875,0.0296125,2.25,9.0,5.668112500000001,5.0,1.077925,1.04475,1.1710875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2565375,1.8995
house_OverallCond,501.0,0.45085,0.0268874999999999,2.25,9.0,5.697637500000001,5.0,1.0787125,1.0099875,0.9423375000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2712625,2.010225
house_OverallCond,501.0,0.3947,0.0243374999999999,2.5,9.0,5.6917375,5.0,1.0767,1.02675,0.850225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2793875,1.988675
house_OverallCond,501.0,0.3475375,0.0241,2.125,9.0,5.6832625000000005,5.0,1.0902125,1.0718375,1.0723375,0.0,1.0,0.0039625,0.51055,0.00195,0.4262375,0.002575,0.5412,1.26995,1.7940875
house_OverallCond,501.0,0.2941625,0.0219499999999999,2.25,9.0,5.674812499999999,5.0,1.0662125,1.0573249999999998,1.0232125,0.0,1.0,0.00295,0.49745,0.0018625,0.4176375,0.0024249999999999,0.5303625000000001,1.2655125,1.83635
house_OverallCond,501.0,0.2430125,0.020425,2.25,9.0,5.666675000000001,5.0,1.0674125,1.110925,1.1417125,0.0,1.0,0.0018,0.5023875,0.0059,0.42255,0.0063624999999999,0.5350499999999999,1.25325,1.8307125
house_OverallCond,501.0,0.1886125,0.0187625,2.375,9.0,5.675825000000001,5.0,1.066275,1.10075,1.0725875,0.0,1.0,0.0045375,0.505725,0.0040625,0.4245625,0.0049374999999999,0.537625,1.2627375,1.9187875
house_OverallCond,501.0,0.1491999999999999,0.0184375,2.125,9.0,5.6721625,5.0,1.0791625,1.0738249999999998,1.096,0.0,1.0,0.0031625,0.5016375,0.004025,0.4172875,0.00405,0.5295624999999999,1.2740874999999998,1.7849374999999998
house_OverallCond,501.0,0.09755,0.0168499999999999,2.375,9.0,5.6728875,5.0,1.071925,1.1003375000000002,0.9904500000000002,0.0,1.0,0.0021125,0.4996125,0.0063375,0.4151124999999999,0.0070625,0.5264500000000001,1.2638375000000002,1.9227375
house_OverallCond,501.0,0.04665,0.0164624999999999,2.125,9.0,5.6647375,5.0,1.0650875,1.07705,1.04465,0.0,1.0,0.002525,0.5010625000000001,0.0041375,0.4160874999999999,0.004675,0.527475,1.2611125,1.7905375
house_FullBath,501.0,0.514475,0.0154,0.25,3.0,1.574575,2.0,0.553675,0.1210375,-0.8851500000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8158624999999999,8.986825
house_FullBath,501.0,0.4438625,0.0134625,0.25,3.0,1.5653625000000002,2.0,0.5549375,0.1314625,-0.8428249999999999,0.25,1.0,0.0138125,0.6582250000000001,0.009925,0.5449875,0.010675,0.6605125,0.8187125000000001,8.9840125
house_FullBath,501.0,0.387725,0.0130625,0.0,3.0,1.5553875,2.0,0.5539125,0.13385,-0.8765,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8179,7.9625625
house_FullBath,501.0,0.3570375,0.012425,0.0,3.0,1.5669875,2.0,0.5534874999999999,0.1112,-0.8442624999999999,0.25,1.0,0.0119999999999999,0.6538125,0.01325,0.5489375000000001,0.0153875,0.6588249999999999,0.8183625,7.950587499999999
house_FullBath,501.0,0.3009,0.0106999999999999,0.25,3.0,1.5626875,2.0,0.5543,0.139725,-0.8651625,0.1875,1.0,0.00555,0.6538999999999999,0.0044875,0.54465,0.004975,0.6572375,0.8176625,9.04415
house_FullBath,501.0,0.2582375,0.0104249999999999,0.125,3.0,1.5663375000000002,2.0,0.5513375,0.1274125,-0.8976625,0.0,1.0,0.00645,0.6603625000000001,0.010575,0.549725,0.0117625,0.6673874999999999,0.8128375000000001,8.5234375
house_FullBath,501.0,0.2015875,0.010025,0.0,3.0,1.56225,2.0,0.5509125,0.098575,-0.884275,0.125,1.0,0.0074624999999999,0.6572875,0.017525,0.548825,0.018525,0.6658625,0.8135875,7.966162500000001
house_FullBath,501.0,0.1456875,0.0093499999999999,0.0,3.0,1.5649375,2.0,0.5519,0.1310625,-0.885975,0.0,1.0,0.0072375,0.6603,0.0113875,0.5498750000000001,0.0124125,0.665975,0.8142125000000001,7.978750000000001
house_FullBath,501.0,0.1058,0.0089125,0.0,3.0,1.563325,2.0,0.5528375,0.1495375,-0.8829250000000001,0.0,1.0,0.003875,0.6603875,0.0062625,0.551175,0.0068499999999999,0.668975,0.815625,7.982537500000001
house_FullBath,501.0,0.0519,0.0084125,0.0,3.0,1.562075,2.0,0.5537124999999999,0.1391499999999999,-0.8646874999999999,0.0,1.0,0.0075375,0.6561375,0.007875,0.5448375,0.00845,0.6614,0.8180625,7.9688
house_YrSold,501.0,0.50375,0.020125,2006.0,2010.0,2008.1819125,2008.8125,1.369825,-0.3078,-1.2124499999999998,1.0625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54755,0.94385
house_YrSold,501.0,0.434625,0.0176875,2006.0,2010.0,2008.1441625,2008.5625,1.3715125,-0.2710125,-1.24145,1.0625,2.0,0.0031249999999999,0.149875,0.00175,0.14605,0.001775,0.1870125,1.5492875,1.4387875
house_YrSold,501.0,0.3834875,0.0161875,2006.0,2010.0,2008.12385,2008.8125,1.3755624999999998,-0.2678124999999999,-1.2584,1.0625,2.0,0.0028875,0.1523874999999999,0.002325,0.1517249999999999,0.002275,0.1956125,1.5473375,1.317325
house_YrSold,501.0,0.3523,0.0154375,2006.0,2010.0,2008.14975,2008.875,1.387825,-0.2845,-1.2596125,1.0,2.0,0.0012749999999999,0.1718499999999999,0.001075,0.168375,0.0014,0.2179125,1.550175,1.3722499999999995
house_YrSold,501.0,0.2996499999999999,0.0142625,2006.0,2010.0,2008.1418125,2008.75,1.3829375,-0.2650125,-1.2663125,1.125,2.0,0.000725,0.164375,0.0014624999999999,0.1570625,0.0020375,0.2029,1.552125,1.5861999999999998
house_YrSold,501.0,0.2535125,0.013375,2006.0,2010.0,2008.1351875,2008.75,1.3747250000000002,-0.2715,-1.2537375,1.0,2.0,0.0022125,0.1407875,0.0019375,0.1402625,0.0020125,0.1806375,1.5483375,1.3356625000000002
house_YrSold,501.0,0.2150625,0.0127375,2006.0,2010.0,2008.1540125,2008.875,1.3771624999999998,-0.2973,-1.239825,1.0,2.0,0.0023125,0.157325,0.0025249999999999,0.155775,0.002925,0.2017499999999999,1.546175,1.4477874999999998
house_YrSold,501.0,0.1589249999999999,0.011875,2006.0,2010.0,2008.14785,2008.875,1.3811125,-0.2887875,-1.2528750000000002,1.0,2.0,0.0012,0.1562375,0.0019625,0.155225,0.0021875,0.2005375,1.5464,1.6022625
house_YrSold,501.0,0.1048125,0.0111499999999999,2006.0,2010.0,2008.152525,2008.875,1.3801000000000003,-0.2836625,-1.2476875,1.0,2.0,0.00215,0.1608374999999999,0.00185,0.1585625,0.0030125,0.2048624999999999,1.552125,1.502225
house_YrSold,501.0,0.0574,0.0105875,2006.0,2010.0,2008.14795,2009.0,1.381925,-0.2825125,-1.2555625,1.0,2.0,0.0015624999999999,0.1528875,0.0017,0.15195,0.0019,0.19655,1.5494875,1.4839375
house_OpenPorchSF,501.0,0.5129625,0.33335,0.0,320.875,45.625175,23.5,62.6330125,1.7392875,2.9993125000000003,23.5,67.6875,0.0,0.0,0.0,0.0,0.0,0.0,2.93155,0.0102499999999999
house_OpenPorchSF,501.0,0.4441125,0.3196375,0.0,312.875,45.3900625,24.0,61.8870875,1.7133125,2.8608,24.0,66.875,0.0046875,0.3907625,0.004075,0.3796999999999999,0.0050125,0.4790124999999999,2.9833500000000006,0.0087249999999999
house_OpenPorchSF,501.0,0.3997,0.30595,0.0,324.5,44.49045,21.6875,61.54185,1.763325,3.0575125,21.6875,63.65625,0.0072,0.3854124999999999,0.0040999999999999,0.3770374999999999,0.0045,0.482325,2.97365,0.0083625
house_OpenPorchSF,501.0,0.3530375,0.306,0.0,332.75,47.0383125,27.5625,63.640887500000005,1.7389125000000003,2.9411375,27.5625,67.40625,0.0081125,0.3836375,0.004775,0.37405,0.006325,0.4707375,3.085275,0.00715
house_OpenPorchSF,501.0,0.2939125,0.2946499999999999,0.0,332.75,45.526162500000005,25.4375,62.4470625,1.762725,3.0676375,25.4375,65.21875,0.0066624999999999,0.3799999999999999,0.0034375,0.3750375,0.0037375,0.4744375,3.0568000000000004,0.0066
house_OpenPorchSF,501.0,0.2524875,0.285425,0.0,336.375,45.4856625,21.25,63.28725,1.7960999999999998,3.2035750000000003,21.25,65.875,0.0071874999999999,0.3780125,0.004475,0.3740374999999999,0.0054499999999999,0.4682249999999999,3.033925,0.00635
house_OpenPorchSF,501.0,0.1906,0.2777875,0.0,325.5,45.5529,24.125,62.53342500000001,1.745775,2.956275,24.125,65.71875,0.0079,0.3785125,0.0060624999999999,0.3819375,0.0077,0.4787249999999999,3.077725,0.00575
house_OpenPorchSF,501.0,0.1469499999999999,0.2714125,0.0,337.375,45.3442,24.625,62.65593749999999,1.809925,3.3152125,24.625,64.96875,0.012875,0.374825,0.0037374999999999,0.3798125,0.0045,0.4755875,3.08605,0.0054749999999999
house_OpenPorchSF,501.0,0.0988,0.2707625,0.0,341.0,46.110825,25.0,63.5042625,1.770275,3.0962750000000003,25.0,65.96875,0.0117,0.38085,0.003,0.37705,0.0038625,0.473025,3.111525,0.0049375
house_OpenPorchSF,501.0,0.0539,0.2629125,0.0,341.0,45.5466125,25.625,62.8409125,1.782775,3.1530875000000003,25.625,65.0625,0.0082624999999999,0.381525,0.0059499999999999,0.3765,0.0076125,0.4720749999999999,3.1129500000000005,0.0047874999999999
house_BedroomAbvGr,501.0,0.5162125,0.0268375,0.5,6.0,2.8886375,3.0,0.8033875000000001,0.2716125,1.5642125,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,1.1665124999999998,2.6795375000000003
house_BedroomAbvGr,501.0,0.438375,0.0231375,0.5,6.0,2.865,3.0,0.7982999999999999,0.24235,1.8106375,0.0,1.0,0.0027875,0.6808625000000001,0.0022125,0.5992999999999999,0.0023875,0.6707875,1.1544125,2.6922500000000005
house_BedroomAbvGr,501.0,0.3942124999999999,0.0226875,0.125,6.0,2.8773124999999995,3.0,0.7792999999999999,0.140575,1.760425,0.0,0.875,0.003275,0.66445,0.0040375,0.593275,0.00495,0.6618499999999999,1.1339875,2.4069375
house_BedroomAbvGr,501.0,0.3535375,0.0204625,0.25,5.875,2.8800625,3.0,0.7854125,0.13935,1.6512625,0.0,0.875,0.0035875,0.6700625,0.0038875,0.5999125000000001,0.0043375,0.669625,1.1445375,2.6264
house_BedroomAbvGr,501.0,0.288675,0.0196625,0.0,6.0,2.891275,3.0,0.7840499999999999,0.1532125,1.94025,0.0,0.96875,0.0040125,0.6777500000000001,0.0067,0.604225,0.0077625,0.6732499999999999,1.1384500000000002,2.2935625
house_BedroomAbvGr,501.0,0.2542374999999999,0.0184125,0.125,6.0,2.8668375,3.0,0.7828875000000001,0.2038625,1.7765125000000002,0.0,1.0,0.0048249999999999,0.6700124999999999,0.00455,0.59955,0.0053125,0.669925,1.140975,2.4034125
house_BedroomAbvGr,501.0,0.1933625,0.0170125,0.125,6.0,2.8689625,3.0,0.7820375,0.2676375,1.854525,0.0,1.0,0.00355,0.666625,0.0028374999999999,0.5917625000000001,0.0029874999999999,0.66165,1.1384875,2.41095
house_BedroomAbvGr,501.0,0.1506874999999999,0.0161625,0.125,6.0,2.8683,3.0,0.7772125,0.2119375,1.7452375,0.0,1.0,0.0027,0.669925,0.0040125,0.591675,0.0043875,0.6607624999999999,1.13565,2.41705
house_BedroomAbvGr,501.0,0.1090375,0.015425,0.125,6.0,2.87995,3.0,0.7795750000000001,0.2178875,1.730975,0.0,1.0,0.0040875,0.6780625000000001,0.0025749999999999,0.6030249999999999,0.0029,0.672825,1.1390125,2.419175
house_BedroomAbvGr,501.0,0.0529,0.0147625,0.0,6.0,2.873275,3.0,0.784725,0.1867125,1.8437375,0.0,1.0,0.0020375,0.6739250000000001,0.0040375,0.5986374999999999,0.0045625,0.6688875000000001,1.14335,2.3029875
house_LotFrontage,501.0,0.5040125000000001,0.2643999999999999,21.0,153.5,70.50071249999999,69.3315,19.457912500000003,0.6778750000000001,3.135075,9.16575,18.53125,0.0,0.0,0.0,0.0,0.0,0.0,3.54615,0.0169125
house_LotFrontage,501.0,0.4496,0.2525,21.0,153.875,69.8547375,69.3315,19.2824125,0.55145,2.8106125,9.2071875,18.15625,0.0,0.0,0.0,0.0,0.0,0.0,3.575225,0.015825
house_LotFrontage,501.0,0.389975,0.2408125,21.0,156.75,69.73601249999999,69.3315,19.7194,0.7218,3.16535,9.248625,17.96875,0.0022125,0.483075,0.0025125,0.449075,0.0032499999999999,0.5865125,3.5856000000000003,0.0127374999999999
house_LotFrontage,501.0,0.3582875,0.2310125,21.0,156.875,69.9752,69.3315,19.5279875,0.80605,3.477675,9.248625,18.125,0.003025,0.4466625,0.0022375,0.442225,0.0028125,0.5793874999999999,3.5890875,0.0136625
house_LotFrontage,501.0,0.29915,0.2169,21.0,158.125,70.0619125,69.3315,19.7480625,0.7697875000000001,3.18415,9.2900625,18.21875,0.0020499999999999,0.46,0.0037874999999999,0.4557625,0.0048375,0.5948625,3.609375,0.0128125
house_LotFrontage,501.0,0.2572375,0.2096875,21.0,157.625,70.2095625,69.3315,19.7217625,0.7398499999999999,3.0095875000000003,9.3315,18.625,0.0031374999999999,0.4668375,0.0029375,0.4615125,0.0036,0.6032625,3.6354125,0.0118875
house_LotFrontage,501.0,0.19085,0.1970374999999999,21.0,157.375,69.9019125,69.3315,19.629025,0.7072875,3.143575,9.3315,18.125,0.0044625,0.4465625000000001,0.0028,0.4584374999999999,0.0037124999999999,0.5986750000000001,3.642775,0.0127749999999999
house_LotFrontage,501.0,0.1504374999999999,0.195675,21.0,159.125,70.21875,69.3315,19.9753375,0.803725,3.1989375,9.248625,18.0625,0.0049125,0.473225,0.003425,0.4537374999999999,0.0043,0.593475,3.6581875,0.0114125
house_LotFrontage,501.0,0.09905,0.185275,21.0,158.25,70.003625,69.3315,19.483225,0.726175,3.16205,9.3315,18.0,0.002775,0.4511124999999999,0.0012125,0.449525,0.0012374999999999,0.5891124999999999,3.664,0.0104625
house_LotFrontage,501.0,0.05315,0.1802375,21.0,159.125,70.041725,69.3315,19.6166125,0.7740125000000001,3.2248875,9.3315,18.0,0.0033125,0.4493875,0.0026625,0.4508999999999999,0.0033125,0.5912624999999999,3.665025,0.01135
house_TotRmsAbvGrd,501.0,0.5054875000000001,0.0379375,3.5,11.875,6.475599999999999,6.125,1.5307375,0.69405,0.8210375000000001,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7855125,1.14105
house_TotRmsAbvGrd,501.0,0.4458499999999999,0.034725,3.25,12.0,6.452575,6.0,1.5223,0.7075750000000001,0.8940125,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784175,1.159025
house_TotRmsAbvGrd,501.0,0.4031875,0.0309125,3.375,12.0,6.4143,6.0,1.490275,0.6940375,0.9416375,1.0,1.875,0.0058,0.7841375,0.0055625,0.6597,0.0067375,0.8069999999999999,1.7596375,1.235
house_TotRmsAbvGrd,501.0,0.3540375,0.0297749999999999,3.25,12.0,6.4158,6.0,1.5126375,0.7662875000000001,1.1111375,1.0,2.0,0.0046875,0.7713625,0.0043124999999999,0.6480875,0.0048375,0.794325,1.77025,1.13145
house_TotRmsAbvGrd,501.0,0.3083625,0.027075,3.625,12.0,6.4352,6.0,1.5174375000000002,0.7345,0.9231625,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7761,1.1733125000000002
house_TotRmsAbvGrd,501.0,0.24975,0.026275,3.125,12.0,6.453562499999999,6.0,1.5352125,0.7262125,0.8739124999999999,1.0,2.0,0.0037749999999999,0.786075,0.007,0.6626375,0.008575,0.8087374999999999,1.7936874999999997,1.094875
house_TotRmsAbvGrd,501.0,0.19985,0.0237125,3.375,12.0,6.4306125000000005,6.0,1.511025,0.7363999999999999,0.9426625,1.0,2.0,0.007125,0.7853249999999999,0.0049,0.6643875,0.005475,0.8114125,1.77295,1.1793125
house_TotRmsAbvGrd,501.0,0.1511875,0.0229,3.25,12.0,6.445449999999999,6.0,1.5260625,0.7332249999999999,0.8988625,1.0,2.0,0.00515,0.78895,0.0055,0.6629499999999999,0.0067625,0.810875,1.7836875,1.1294875
house_TotRmsAbvGrd,501.0,0.09655,0.02155,3.25,12.0,6.461250000000001,6.0,1.5206874999999995,0.7439625,0.98745,1.0,2.0,0.0089874999999999,0.78565,0.005225,0.6629250000000001,0.0065625,0.8096,1.780025,1.1108249999999995
house_TotRmsAbvGrd,501.0,0.0458999999999999,0.020925,3.0,12.0,6.4487125,6.0,1.526925,0.7356125,0.95585,1.0,2.0,0.011975,0.7834375,0.006,0.6603625,0.0067875,0.8074250000000001,1.7865125000000002,1.0792375
house_GrLivArea,501.0,0.4935125,0.8450875,649.375,3997.375,1497.697925,1446.75,488.1190375,1.134025,2.856675,322.75,644.75,0.0,0.0,0.0,0.0,0.0,0.0,5.289475,0.0003375
house_GrLivArea,501.0,0.456075,0.8363875,630.0,3879.125,1501.1405625,1456.625,480.2458375,1.031475,2.490625,312.625,623.34375,0.0,0.0,0.0,0.0,0.0,0.0,5.34725,0.000325
house_GrLivArea,501.0,0.4091875,0.8445,645.0,4213.125,1499.5407750000002,1445.5,488.5507375,1.2358125,3.663575,316.75,632.21875,0.0,0.0,0.0,0.0,0.0,0.0,5.4475125,0.00025
house_GrLivArea,501.0,0.3597875,0.83105,626.0,3945.375,1513.094075,1467.1875,485.6752375,1.0141125,2.22075,319.8125,637.78125,0.0045375,0.7875875000000001,0.0057125,0.6615125,0.0069875,0.80715,5.508075000000001,0.000225
house_GrLivArea,501.0,0.28915,0.8109875,622.0,4369.875,1503.16895,1449.9375,493.856625,1.2294500000000002,3.547425,315.6875,632.71875,0.00385,0.787675,0.0030625,0.6644999999999999,0.003975,0.81065,5.5733250000000005,0.0002
house_GrLivArea,501.0,0.2525,0.8134625000000001,629.0,4263.75,1512.0064875,1462.375,484.52475,1.140975,3.1215375,317.625,631.65625,0.0055124999999999,0.7854625,0.0037999999999999,0.6611999999999999,0.004625,0.8083874999999998,5.629137500000001,0.0002
house_GrLivArea,501.0,0.1991,0.7915249999999999,619.0,4263.75,1500.660475,1449.4375,486.944725,1.1328625,2.9810875,316.875,633.875,0.00625,0.7878000000000001,0.002675,0.6602750000000001,0.0032125,0.8072875,5.6603625,0.0002
house_GrLivArea,501.0,0.1466874999999999,0.7890499999999999,622.0,4369.875,1505.3831,1459.9375,488.0768625,1.130575,3.0943625,320.0,643.09375,0.0051875,0.7858,0.0070625,0.6629875000000001,0.008925,0.8094375,5.713237500000001,0.0002
house_GrLivArea,501.0,0.10155,0.7845,616.0,4263.75,1505.688675,1464.375,482.8895125,1.08125,2.8344500000000004,318.8125,630.5,0.006775,0.7865875,0.0046625,0.6624625000000001,0.006,0.8086500000000001,5.7605,0.0002
house_GrLivArea,501.0,0.0536499999999999,0.773825,616.0,4476.0,1503.84655,1455.875,485.522825,1.18535,3.4081625,316.625,631.9375,0.005225,0.7829625,0.0061,0.6587749999999999,0.007825,0.8057375,5.793925,0.0002
iris_petal_length,150.0,0.5166625,0.4611125,1.0625,6.825,3.74535,4.3,1.7592250000000005,-0.2393,-1.3735875,1.2625,3.5156250000000004,0.42575,0.961325,0.1935125,0.8072874999999999,0.3192124999999999,0.9365750000000002,3.3276375,0.039725
iris_petal_length,150.0,0.4850124999999999,0.4475125,1.05,6.8,3.8123625,4.4,1.7553,-0.3171125,-1.3312375,1.125,3.51875,0.3990125,0.96075,0.168475,0.8018375000000001,0.2774125,0.933525,3.3246625000000005,0.0389125
iris_petal_length,150.0,0.414175,0.420825,1.025,6.7875,3.729175,4.26875,1.7588625,-0.2466124999999999,-1.4064,1.2812499999999998,3.521875,0.4106625,0.964825,0.166525,0.81265,0.2892875,0.9389625,3.3834250000000003,0.032425
iris_petal_length,150.0,0.3325125,0.3728499999999999,1.0375,6.825,3.785375,4.3875,1.748475,-0.3039625,-1.3637,1.18125,3.525,0.4480749999999999,0.961075,0.1969375,0.8007125,0.3202625,0.9337125,3.3786875,0.036225
iris_petal_length,150.0,0.3116624999999999,0.3736124999999999,1.0,6.825,3.7046875,4.268750000000001,1.7717625,-0.2372125,-1.42865,1.29375,3.5687500000000005,0.4126999999999999,0.9611625,0.1852875,0.7985875,0.3022125,0.9326,3.4002000000000003,0.037725
iris_petal_length,150.0,0.2508125,0.3476249999999999,1.0625,6.8375,3.7782875,4.38125,1.760625,-0.2963125,-1.403725,1.18125,3.571875,0.399825,0.9620625000000002,0.1619999999999999,0.7971999999999999,0.2738875,0.931475,3.4144375,0.0236625
iris_petal_length,150.0,0.2075125,0.3356625,1.0125,6.9,3.753787500000001,4.325,1.753375,-0.27235,-1.38215,1.18125,3.5375,0.4364625,0.9638,0.186525,0.808425,0.3104625,0.938075,3.4394875,0.0323124999999999
iris_petal_length,150.0,0.1241625,0.309225,1.0375,6.8625,3.77915,4.3625,1.755,-0.290025,-1.391375,1.2125,3.5406250000000004,0.4132749999999999,0.963225,0.1821374999999999,0.799875,0.2986625,0.9334625,3.445725,0.0262624999999999
